Macrotrends Data Download

Gold Price - Last 10 Years

DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.



ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
2014-05-27,1283.0000
2014-05-28,1265.2500
2014-05-29,1254.0000
2014-05-30,1254.0000
2014-06-02,1244.7500
2014-06-03,1244.2500
2014-06-04,1246.0000
2014-06-05,1244.7500
2014-06-06,1254.0000
2014-06-09,1255.0000
2014-06-10,1253.5000
2014-06-11,1262.5000
2014-06-12,1261.7500
2014-06-13,1273.0000
2014-06-16,1281.7500
2014-06-17,1264.5000
2014-06-18,1269.0000
2014-06-19,1282.0000
2014-06-20,1310.0000
2014-06-23,1313.5000
2014-06-24,1323.0000
2014-06-25,1312.0000
2014-06-26,1311.5000
2014-06-27,1315.2500
2014-06-30,1313.0000
2014-07-01,1325.7500
2014-07-02,1326.7500
2014-07-03,1322.5000
2014-07-04,1321.5000
2014-07-07,1313.2500
2014-07-08,1318.2500
2014-07-09,1322.5000
2014-07-10,1343.2500
2014-07-11,1336.5000
2014-07-14,1321.2500
2014-07-15,1312.0000
2014-07-16,1297.5000
2014-07-17,1302.7500
2014-07-18,1310.2500
2014-07-21,1312.7500
2014-07-22,1307.0000
2014-07-23,1307.5000
2014-07-24,1300.0000
2014-07-25,1292.5000
2014-07-28,1305.0000
2014-07-29,1307.5000
2014-07-30,1297.5000
2014-07-31,1295.0000
2014-08-01,1284.5000
2014-08-04,1293.5000
2014-08-05,1292.7500
2014-08-06,1288.5000
2014-08-07,1302.0000
2014-08-08,1317.5000
2014-08-11,1308.2500
2014-08-12,1311.0000
2014-08-13,1309.2500
2014-08-14,1315.0000
2014-08-15,1313.6000
2014-08-18,1302.7500
2014-08-19,1300.2500
2014-08-20,1294.5000
2014-08-21,1280.5000
2014-08-22,1281.0000
2014-08-26,1286.5000
2014-08-27,1285.0000
2014-08-28,1288.0000
2014-08-29,1285.7500
2014-09-01,1287.2500
2014-09-02,1277.7500
2014-09-03,1268.5000
2014-09-04,1271.0000
2014-09-05,1264.0000
2014-09-08,1267.2500
2014-09-09,1256.0000
2014-09-10,1254.2500
2014-09-11,1247.0000
2014-09-12,1237.2500
2014-09-15,1234.7500
2014-09-16,1238.7500
2014-09-17,1236.5000
2014-09-18,1223.0000
2014-09-19,1222.5000
2014-09-22,1214.0000
2014-09-23,1225.0000
2014-09-24,1224.0000
2014-09-25,1210.5000
2014-09-26,1222.2500
2014-09-29,1217.7500
2014-09-30,1210.0000
2014-10-01,1208.5000
2014-10-02,1214.5000
2014-10-03,1207.5000
2014-10-06,1193.2500
2014-10-07,1207.5000
2014-10-08,1220.0000
2014-10-09,1227.5000
2014-10-10,1222.2500
2014-10-13,1228.0000
2014-10-14,1233.0000
2014-10-15,1223.5000
2014-10-16,1241.0000
2014-10-17,1238.0000
2014-10-20,1241.0000
2014-10-21,1251.7500
2014-10-22,1246.7500
2014-10-23,1240.5000
2014-10-24,1231.7500
2014-10-27,1230.5000
2014-10-28,1228.2500
2014-10-29,1228.0000
2014-10-30,1205.7500
2014-10-31,1173.2500
2014-11-03,1170.7500
2014-11-04,1169.2500
2014-11-05,1145.2500
2014-11-06,1144.5000
2014-11-07,1145.0000
2014-11-10,1172.0000
2014-11-11,1151.2500
2014-11-12,1163.2500
2014-11-13,1161.0000
2014-11-14,1154.0000
2014-11-17,1187.0000
2014-11-18,1202.0000
2014-11-19,1200.7500
2014-11-20,1194.0000
2014-11-21,1193.2500
2014-11-24,1196.0000
2014-11-25,1202.2500
2014-11-26,1195.7500
2014-11-27,1196.5000
2014-11-28,1184.5000
2014-12-01,1178.7500
2014-12-02,1197.0000
2014-12-03,1203.2500
2014-12-04,1204.0000
2014-12-05,1204.5000
2014-12-08,1195.2500
2014-12-09,1206.5000
2014-12-10,1228.2500
2014-12-11,1219.5000
2014-12-12,1223.5000
2014-12-15,1210.7500
2014-12-16,1199.2500
2014-12-17,1199.0000
2014-12-18,1210.7500
2014-12-19,1197.5000
2014-12-22,1195.2500
2014-12-23,1179.5000
2014-12-24,1177.0000
2014-12-29,1194.0000
2014-12-30,1186.5000
2014-12-31,1199.2500
2015-01-02,1184.2500
2015-01-05,1192.0000
2015-01-06,1211.0000
2015-01-07,1213.7500
2015-01-08,1206.5000
2015-01-09,1211.2500
2015-01-12,1222.0000
2015-01-13,1239.0000
2015-01-14,1228.7500
2015-01-15,1235.2500
2015-01-16,1258.2500
2015-01-19,1275.5000
2015-01-20,1292.2500
2015-01-21,1298.0000
2015-01-22,1287.0000
2015-01-23,1293.5000
2015-01-26,1282.7500
2015-01-27,1279.0000
2015-01-28,1287.0000
2015-01-29,1275.5000
2015-01-30,1263.5000
2015-02-02,1274.2500
2015-02-03,1281.0000
2015-02-04,1269.2500
2015-02-05,1263.7500
2015-02-06,1264.0000
2015-02-09,1242.2500
2015-02-10,1237.5000
2015-02-11,1235.5000
2015-02-12,1225.2500
2015-02-13,1225.7500
2015-02-16,1233.5000
2015-02-17,1221.7500
2015-02-18,1206.5000
2015-02-19,1217.7500
2015-02-20,1203.5000
2015-02-23,1193.5000
2015-02-24,1195.5000
2015-02-25,1206.5000
2015-02-26,1220.0000
2015-02-27,1205.0000
2015-03-02,1216.7500
2015-03-03,1207.7500
2015-03-04,1204.2500
2015-03-05,1199.7500
2015-03-06,1196.5000
2015-03-09,1173.7500
2015-03-10,1161.0000
2015-03-11,1158.7500
2015-03-12,1161.2500
2015-03-13,1156.5000
2015-03-16,1157.0000
2015-03-17,1154.7500
2015-03-18,1149.0000
2015-03-19,1164.0000
2015-03-20,1171.7500
2015-03-23,1181.4000
2015-03-24,1193.2500
2015-03-25,1192.5500
2015-03-26,1209.4000
2015-03-27,1198.0000
2015-03-30,1187.4000
2015-03-31,1179.2500
2015-04-01,1181.2500
2015-04-02,1201.5000
2015-04-07,1208.5000
2015-04-08,1211.1000
2015-04-09,1196.0000
2015-04-10,1201.9000
2015-04-13,1197.8500
2015-04-14,1191.4500
2015-04-15,1189.8500
2015-04-16,1204.6000
2015-04-17,1204.5500
2015-04-20,1203.2500
2015-04-21,1197.7000
2015-04-22,1202.4000
2015-04-23,1187.7500
2015-04-24,1192.1500
2015-04-27,1182.7500
2015-04-28,1201.4000
2015-04-29,1204.8000
2015-04-30,1204.3000
2015-05-01,1179.0000
2015-05-05,1187.4000
2015-05-06,1191.2500
2015-05-07,1183.0000
2015-05-08,1185.2500
2015-05-11,1184.7500
2015-05-12,1184.4500
2015-05-13,1193.0000
2015-05-14,1214.7500
2015-05-15,1216.3000
2015-05-18,1228.1500
2015-05-19,1219.6500
2015-05-20,1206.7500
2015-05-21,1209.6000
2015-05-22,1211.0000
2015-05-26,1194.0000
2015-05-27,1186.5000
2015-05-28,1188.8000
2015-05-29,1189.8000
2015-06-01,1188.7000
2015-06-02,1194.4000
2015-06-03,1184.9000
2015-06-04,1175.2000
2015-06-05,1168.1000
2015-06-08,1173.6000
2015-06-09,1177.6000
2015-06-10,1186.6000
2015-06-11,1180.4000
2015-06-12,1179.2000
2015-06-15,1185.8000
2015-06-16,1180.9000
2015-06-17,1176.8000
2015-06-18,1202.0000
2015-06-19,1201.9000
2015-06-22,1184.1000
2015-06-23,1176.6000
2015-06-24,1172.9000
2015-06-25,1171.8000
2015-06-26,1173.2000
2015-06-29,1179.0000
2015-06-30,1171.8000
2015-07-01,1169.3000
2015-07-02,1163.5000
2015-07-03,1168.2500
2015-07-06,1173.2000
2015-07-07,1152.6000
2015-07-08,1163.5000
2015-07-09,1159.2000
2015-07-10,1157.9000
2015-07-13,1155.4000
2015-07-14,1153.5000
2015-07-15,1147.4000
2015-07-16,1143.9000
2015-07-17,1131.9000
2015-07-20,1106.8000
2015-07-21,1103.5000
2015-07-22,1091.5000
2015-07-23,1095.1000
2015-07-24,1086.0000
2015-07-27,1096.9000
2015-07-28,1096.7000
2015-07-29,1093.3000
2015-07-30,1088.7000
2015-07-31,1095.1000
2015-08-03,1089.4000
2015-08-04,1090.7000
2015-08-05,1085.6000
2015-08-06,1090.1000
2015-08-07,1094.1000
2015-08-10,1104.1000
2015-08-11,1107.7000
2015-08-12,1123.6000
2015-08-13,1115.6000
2015-08-14,1112.7000
2015-08-17,1118.4000
2015-08-18,1116.9000
2015-08-19,1127.9000
2015-08-20,1153.2000
2015-08-21,1159.6000
2015-08-24,1153.6000
2015-08-25,1138.3000
2015-08-26,1124.6000
2015-08-27,1122.6000
2015-08-28,1134.0000
2015-08-31,1132.5000
2015-09-01,1139.8000
2015-09-02,1133.6000
2015-09-03,1124.5000
2015-09-04,1121.4000
2015-09-07,1121.0000
2015-09-08,1121.0000
2015-09-09,1102.0000
2015-09-10,1109.3000
2015-09-11,1103.3000
2015-09-14,1107.7000
2015-09-15,1102.6000
2015-09-16,1119.0000
2015-09-17,1117.0000
2015-09-18,1137.8000
2015-09-21,1132.8000
2015-09-22,1124.8000
2015-09-23,1131.5000
2015-09-24,1153.8000
2015-09-25,1145.6000
2015-09-28,1131.7000
2015-09-29,1126.8000
2015-09-30,1115.2000
2015-10-01,1113.7000
2015-10-02,1136.6000
2015-10-05,1137.6000
2015-10-06,1146.4000
2015-10-07,1148.7000
2015-10-08,1144.3000
2015-10-09,1155.9000
2015-10-12,1164.5000
2015-10-13,1165.4000
2015-10-14,1179.8000
2015-10-15,1187.5000
2015-10-16,1183.1000
2015-10-19,1172.8000
2015-10-20,1177.5000
2015-10-21,1167.1000
2015-10-22,1166.1000
2015-10-23,1162.8000
2015-10-26,1166.2000
2015-10-27,1165.8000
2015-10-28,1176.1000
2015-10-29,1147.3000
2015-10-30,1141.4000
2015-11-02,1135.9000
2015-11-03,1114.1000
2015-11-04,1106.2000
2015-11-05,1104.2000
2015-11-06,1087.7000
2015-11-09,1088.1000
2015-11-10,1088.5000
2015-11-11,1084.9000
2015-11-12,1081.0000
2015-11-13,1080.9000
2015-11-16,1083.6000
2015-11-17,1068.6000
2015-11-18,1068.7000
2015-11-19,1078.1000
2015-11-20,1076.3000
2015-11-23,1066.6000
2015-11-24,1073.3000
2015-11-25,1069.7000
2015-11-26,1070.5000
2015-11-27,1056.2000
2015-11-30,1065.3000
2015-12-01,1063.5000
2015-12-02,1053.8000
2015-12-03,1061.2000
2015-12-04,1084.1000
2015-12-07,1075.2000
2015-12-08,1075.3000
2015-12-09,1076.5000
2015-12-10,1072.0000
2015-12-11,1075.7000
2015-12-14,1063.4000
2015-12-15,1061.6000
2015-12-16,1076.8000
2015-12-17,1049.6000
2015-12-18,1065.0000
2015-12-21,1080.6000
2015-12-22,1074.1000
2015-12-23,1068.3000
2015-12-24,1075.9000
2015-12-28,1068.3000
2015-12-29,1068.0000
2015-12-30,1059.8000
2015-12-31,1060.2000
2016-01-04,1075.2000
2016-01-05,1078.4000
2016-01-06,1091.9000
2016-01-07,1107.8000
2016-01-08,1097.9000
2016-01-11,1096.2000
2016-01-12,1085.2000
2016-01-13,1087.1000
2016-01-14,1073.6000
2016-01-15,1090.7000
2016-01-18,1090.4500
2016-01-19,1089.1000
2016-01-20,1106.2000
2016-01-21,1098.2000
2016-01-22,1096.3000
2016-01-25,1105.6000
2016-01-26,1120.6000
2016-01-27,1116.3000
2016-01-28,1116.1000
2016-01-29,1116.4000
2016-02-01,1128.0000
2016-02-02,1127.2000
2016-02-03,1141.3000
2016-02-04,1157.5000
2016-02-05,1157.7000
2016-02-08,1197.9000
2016-02-09,1198.6000
2016-02-10,1194.6000
2016-02-11,1247.8000
2016-02-12,1239.4000
2016-02-15,1208.4500
2016-02-16,1208.2000
2016-02-17,1211.4000
2016-02-18,1226.3000
2016-02-19,1230.8000
2016-02-22,1210.1000
2016-02-23,1222.6000
2016-02-24,1239.1000
2016-02-25,1238.8000
2016-02-26,1220.4000
2016-02-29,1234.4000
2016-03-01,1230.8000
2016-03-02,1241.8000
2016-03-03,1258.2000
2016-03-04,1270.7000
2016-03-07,1264.0000
2016-03-08,1262.9000
2016-03-09,1257.4000
2016-03-10,1272.8000
2016-03-11,1259.4000
2016-03-14,1245.1000
2016-03-15,1231.0000
2016-03-16,1229.8000
2016-03-17,1265.0000
2016-03-18,1254.3000
2016-03-21,1244.2000
2016-03-22,1250.3000
2016-03-23,1225.6000
2016-03-24,1223.5000
2016-03-28,1222.0000
2016-03-29,1237.5000
2016-03-30,1228.6000
2016-03-31,1235.6000
2016-04-01,1223.5000
2016-04-04,1219.3000
2016-04-05,1229.6000
2016-04-06,1223.8000
2016-04-07,1237.5000
2016-04-08,1243.8000
2016-04-11,1258.0000
2016-04-12,1260.9000
2016-04-13,1248.3000
2016-04-14,1226.5000
2016-04-15,1234.6000
2016-04-18,1235.0000
2016-04-19,1254.3000
2016-04-20,1254.4000
2016-04-21,1250.3000
2016-04-22,1230.0000
2016-04-24,1235.3000
2016-04-25,1240.2000
2016-04-26,1243.4000
2016-04-27,1250.4000
2016-04-28,1266.4000
2016-04-29,1290.5000
2016-05-01,1293.8000
2016-05-02,1295.8000
2016-05-03,1291.8000
2016-05-04,1274.4000
2016-05-05,1272.3000
2016-05-06,1294.0000
2016-05-08,1286.0000
2016-05-09,1266.6000
2016-05-10,1264.8000
2016-05-11,1275.5000
2016-05-12,1271.2000
2016-05-13,1272.7000
2016-05-15,1277.9000
2016-05-16,1274.2000
2016-05-17,1276.9000
2016-05-18,1274.4000
2016-05-19,1254.8000
2016-05-20,1252.9000
2016-05-22,1255.1000
2016-05-23,1254.9000
2016-05-24,1232.2000
2016-05-25,1226.6000
2016-05-26,1222.7000
2016-05-27,1216.7000
2016-05-31,1217.5000
2016-06-01,1214.7000
2016-06-02,1212.6000
2016-06-03,1242.9000
2016-06-06,1247.4000
2016-06-07,1247.0000
2016-06-08,1262.3000
2016-06-09,1272.7000
2016-06-10,1275.9000
2016-06-13,1286.9000
2016-06-14,1288.1000
2016-06-15,1288.3000
2016-06-16,1298.4000
2016-06-17,1294.8000
2016-06-20,1292.1000
2016-06-21,1272.5000
2016-06-22,1270.0000
2016-06-23,1263.1000
2016-06-24,1322.4000
2016-06-27,1324.7000
2016-06-28,1317.9000
2016-06-29,1326.9000
2016-06-30,1320.6000
2016-07-01,1339.0000
2016-07-04,1353.5000
2016-07-05,1358.7000
2016-07-06,1367.1000
2016-07-07,1362.1000
2016-07-08,1358.4000
2016-07-11,1356.6000
2016-07-12,1335.3000
2016-07-13,1343.6000
2016-07-14,1332.2000
2016-07-15,1327.4000
2016-07-18,1329.3000
2016-07-19,1332.3000
2016-07-20,1319.3000
2016-07-21,1338.9000
2016-07-22,1331.5000
2016-07-25,1327.2000
2016-07-26,1328.3000
2016-07-27,1334.5000
2016-07-28,1341.2000
2016-07-29,1357.5000
2016-08-01,1359.6000
2016-08-02,1372.6000
2016-08-03,1364.7000
2016-08-04,1367.4000
2016-08-05,1344.4000
2016-08-08,1341.3000
2016-08-09,1346.7000
2016-08-10,1351.9000
2016-08-11,1350.0000
2016-08-12,1343.2000
2016-08-15,1347.5000
2016-08-16,1356.9000
2016-08-17,1348.8000
2016-08-18,1357.2000
2016-08-19,1346.2000
2016-08-22,1343.4000
2016-08-23,1346.1000
2016-08-24,1329.7000
2016-08-25,1324.6000
2016-08-26,1325.9000
2016-08-29,1327.1000
2016-08-30,1316.5000
2016-08-31,1311.4000
2016-09-01,1317.1000
2016-09-02,1326.7000
2016-09-05,1330.7000
2016-09-06,1354.0000
2016-09-07,1349.2000
2016-09-08,1341.6000
2016-09-09,1334.5000
2016-09-12,1325.6000
2016-09-13,1323.7000
2016-09-14,1326.1000
2016-09-15,1318.0000
2016-09-16,1310.2000
2016-09-19,1317.8000
2016-09-20,1318.2000
2016-09-21,1331.4000
2016-09-22,1344.7000
2016-09-23,1341.7000
2016-09-26,1344.1000
2016-09-27,1330.4000
2016-09-28,1323.7000
2016-09-29,1326.0000
2016-09-30,1317.1000
2016-10-03,1312.7000
2016-10-04,1269.7000
2016-10-05,1268.6000
2016-10-06,1253.0000
2016-10-07,1251.9000
2016-10-10,1260.4000
2016-10-11,1255.9000
2016-10-12,1253.8000
2016-10-13,1257.6000
2016-10-14,1255.5000
2016-10-17,1256.6000
2016-10-18,1262.9000
2016-10-19,1269.9000
2016-10-20,1267.5000
2016-10-21,1267.7000
2016-10-24,1263.7000
2016-10-25,1273.6000
2016-10-26,1266.6000
2016-10-27,1269.5000
2016-10-28,1276.8000
2016-10-31,1273.1000
2016-11-01,1288.0000
2016-11-02,1308.2000
2016-11-03,1303.3000
2016-11-04,1304.5000
2016-11-07,1279.4000
2016-11-08,1274.5000
2016-11-09,1273.5000
2016-11-10,1266.4000
2016-11-11,1224.3000
2016-11-14,1221.7000
2016-11-15,1224.5000
2016-11-16,1223.9000
2016-11-17,1216.9000
2016-11-18,1208.7000
2016-11-21,1209.8000
2016-11-22,1214.1000
2016-11-23,1192.4000
2016-11-24,1183.6000
2016-11-25,1181.0000
2016-11-28,1193.8000
2016-11-29,1190.8000
2016-11-30,1173.9000
2016-12-01,1169.4000
2016-12-02,1177.8000
2016-12-05,1176.5000
2016-12-06,1170.1000
2016-12-07,1177.5000
2016-12-08,1172.4000
2016-12-09,1161.9000
2016-12-12,1165.8000
2016-12-13,1159.0000
2016-12-14,1163.7000
2016-12-15,1129.8000
2016-12-16,1137.4000
2016-12-19,1142.7000
2016-12-20,1133.6000
2016-12-21,1133.2000
2016-12-22,1130.7000
2016-12-23,1133.6000
2016-12-27,1138.8000
2016-12-28,1140.9000
2016-12-29,1158.1000
2016-12-30,1151.7000
2017-01-03,1162.0000
2017-01-04,1165.3000
2017-01-05,1181.3000
2017-01-06,1173.4000
2017-01-09,1184.9000
2017-01-10,1185.5000
2017-01-11,1196.6000
2017-01-12,1199.8000
2017-01-13,1196.2000
2017-01-16,1202.6000
2017-01-17,1212.9000
2017-01-18,1212.1000
2017-01-19,1201.5000
2017-01-20,1204.9000
2017-01-23,1218.5000
2017-01-24,1213.6000
2017-01-25,1200.5000
2017-01-26,1192.5000
2017-01-27,1191.1000
2017-01-30,1196.0000
2017-01-31,1211.4000
2017-02-01,1208.3000
2017-02-02,1219.4000
2017-02-03,1220.8000
2017-02-06,1232.1000
2017-02-07,1236.1000
2017-02-08,1239.5000
2017-02-09,1236.8000
2017-02-10,1235.9000
2017-02-13,1225.8000
2017-02-14,1225.4000
2017-02-15,1233.1000
2017-02-16,1241.6000
2017-02-17,1239.1000
2017-02-20,1238.5000
2017-02-21,1238.9000
2017-02-22,1233.3000
2017-02-23,1251.4000
2017-02-24,1258.3000
2017-02-27,1258.8000
2017-02-28,1253.9000
2017-03-01,1250.0000
2017-03-02,1232.9000
2017-03-03,1226.5000
2017-03-06,1225.5000
2017-03-07,1216.1000
2017-03-08,1209.4000
2017-03-09,1203.2000
2017-03-10,1201.4000
2017-03-13,1203.1000
2017-03-14,1202.6000
2017-03-15,1200.7000
2017-03-16,1227.1000
2017-03-17,1230.2000
2017-03-20,1234.0000
2017-03-21,1249.6000
2017-03-22,1252.8000
2017-03-23,1250.1000
2017-03-24,1251.7000
2017-03-27,1258.8000
2017-03-28,1258.8000
2017-03-29,1256.8000
2017-03-30,1248.0000
2017-03-31,1251.2000
2017-04-03,1254.0000
2017-04-04,1258.4000
2017-04-05,1248.5000
2017-04-06,1253.3000
2017-04-07,1257.3000
2017-04-10,1253.9000
2017-04-11,1274.2000
2017-04-12,1278.1000
2017-04-13,1288.5000
2017-04-17,1291.9000
2017-04-18,1294.1000
2017-04-19,1283.4000
2017-04-20,1283.8000
2017-04-21,1289.1000
2017-04-24,1277.5000
2017-04-25,1267.2000
2017-04-26,1264.2000
2017-04-27,1265.9000
2017-04-28,1268.3000
2017-05-01,1255.5000
2017-05-02,1257.0000
2017-05-03,1248.5000
2017-05-04,1228.6000
2017-05-05,1226.9000
2017-05-08,1227.1000
2017-05-09,1216.1000
2017-05-10,1218.9000
2017-05-11,1224.2000
2017-05-12,1227.7000
2017-05-15,1230.0000
2017-05-16,1236.4000
2017-05-17,1258.7000
2017-05-18,1252.8000
2017-05-19,1253.6000
2017-05-22,1261.4000
2017-05-23,1258.9000
2017-05-24,1256.5000
2017-05-25,1259.8000
2017-05-26,1271.4000
2017-05-29,1269.9000
2017-05-30,1265.7000
2017-05-31,1275.4000
2017-06-01,1270.1000
2017-06-02,1280.2000
2017-06-05,1282.7000
2017-06-06,1297.5000
2017-06-07,1293.2000
2017-06-08,1279.5000
2017-06-09,1271.4000
2017-06-12,1268.9000
2017-06-13,1268.6000
2017-06-14,1275.9000
2017-06-15,1254.6000
2017-06-16,1256.5000
2017-06-19,1246.7000
2017-06-20,1243.5000
2017-06-21,1245.8000
2017-06-22,1249.4000
2017-06-23,1256.4000
2017-06-26,1246.4000
2017-06-27,1246.9000
2017-06-28,1249.1000
2017-06-29,1245.8000
2017-06-30,1242.3000
2017-07-03,1219.2000
2017-07-04,1223.0000
2017-07-05,1221.7000
2017-07-06,1223.3000
2017-07-07,1209.7000
2017-07-10,1213.2000
2017-07-11,1214.7000
2017-07-12,1219.1000
2017-07-13,1217.3000
2017-07-14,1227.5000
2017-07-17,1233.7000
2017-07-18,1241.9000
2017-07-19,1248.8000
2017-07-20,1252.1000
2017-07-21,1261.0000
2017-07-24,1260.7000
2017-07-25,1258.5000
2017-07-26,1255.6000
2017-07-27,1266.5000
2017-07-28,1275.3000
2017-07-31,1273.4000
2017-08-01,1279.4000
2017-08-02,1278.4000
2017-08-03,1274.4000
2017-08-04,1264.6000
2017-08-07,1264.7000
2017-08-08,1262.6000
2017-08-09,1279.3000
2017-08-10,1290.1000
2017-08-11,1294.0000
2017-08-14,1290.4000
2017-08-15,1279.7000
2017-08-16,1282.9000
2017-08-17,1292.4000
2017-08-18,1291.6000
2017-08-21,1296.7000
2017-08-22,1291.0000
2017-08-23,1294.7000
2017-08-24,1292.0000
2017-08-25,1297.9000
2017-08-28,1315.3000
2017-08-29,1318.9000
2017-08-30,1314.1000
2017-08-31,1322.2000
2017-09-01,1330.4000
2017-09-04,1339.4000
2017-09-05,1344.5000
2017-09-06,1339.0000
2017-09-07,1350.3000
2017-09-08,1351.2000
2017-09-11,1335.7000
2017-09-12,1332.7000
2017-09-13,1328.0000
2017-09-14,1329.3000
2017-09-15,1325.2000
2017-09-18,1310.8000
2017-09-19,1310.6000
2017-09-20,1316.4000
2017-09-21,1294.8000
2017-09-22,1297.5000
2017-09-25,1311.5000
2017-09-26,1301.7000
2017-09-27,1287.8000
2017-09-28,1288.7000
2017-09-29,1284.8000
2017-10-02,1275.8000
2017-10-03,1274.6000
2017-10-04,1276.8000
2017-10-05,1273.2000
2017-10-06,1274.9000
2017-10-09,1285.0000
2017-10-10,1293.8000
2017-10-11,1288.9000
2017-10-12,1296.5000
2017-10-13,1304.6000
2017-10-16,1303.0000
2017-10-17,1286.2000
2017-10-18,1283.0000
2017-10-19,1290.0000
2017-10-20,1280.5000
2017-10-23,1280.9000
2017-10-24,1278.3000
2017-10-25,1279.0000
2017-10-26,1269.6000
2017-10-27,1271.8000
2017-10-30,1277.7000
2017-10-31,1270.5000
2017-11-01,1277.3000
2017-11-02,1278.1000
2017-11-03,1269.2000
2017-11-06,1281.6000
2017-11-07,1275.8000
2017-11-08,1283.7000
2017-11-09,1287.5000
2017-11-10,1274.2000
2017-11-13,1278.9000
2017-11-14,1282.9000
2017-11-15,1277.7000
2017-11-16,1278.2000
2017-11-17,1283.8500
2017-11-20,1292.3500
2017-11-21,1280.0000
2017-11-22,1283.9500
2017-11-23,1290.1500
2017-11-24,1289.1500
2017-11-27,1294.7000
2017-11-28,1293.9000
2017-11-29,1294.8500
2017-11-30,1282.1500
2017-12-01,1277.2500
2017-12-04,1279.1000
2017-12-05,1275.9000
2017-12-06,1268.5500
2017-12-07,1256.8000
2017-12-08,1245.8500
2017-12-11,1251.4000
2017-12-12,1243.4000
2017-12-13,1241.6000
2017-12-14,1255.6000
2017-12-15,1257.2500
2017-12-18,1258.6500
2017-12-19,1263.1000
2017-12-20,1265.9500
2017-12-21,1265.8500
2017-12-22,1268.0500
2017-12-27,1285.4000
2017-12-28,1291.6000
2017-12-29,1296.5000
2018-01-02,1312.8000
2018-01-03,1314.6000
2018-01-04,1313.7000
2018-01-05,1317.9000
2018-01-08,1318.8000
2018-01-09,1314.9500
2018-01-10,1321.6500
2018-01-11,1319.8500
2018-01-12,1332.9000
2018-01-15,1343.0000
2018-01-16,1334.9500
2018-01-17,1337.3500
2018-01-18,1329.7500
2018-01-19,1335.8000
2018-01-22,1334.1500
2018-01-23,1337.1000
2018-01-24,1350.5000
2018-01-25,1360.2500
2018-01-26,1354.3500
2018-01-29,1348.4000
2018-01-30,1345.7000
2018-01-31,1343.3500
2018-02-01,1341.1000
2018-02-02,1345.0000
2018-02-05,1337.1000
2018-02-06,1344.6500
2018-02-07,1328.5000
2018-02-08,1311.0500
2018-02-09,1316.0500
2018-02-12,1321.7000
2018-02-13,1329.4000
2018-02-14,1330.7500
2018-02-15,1353.7000
2018-02-16,1358.6000
2018-02-19,1347.4000
2018-02-20,1337.4000
2018-02-21,1328.6000
2018-02-22,1323.5000
2018-02-23,1328.9000
2018-02-26,1339.0500
2018-02-27,1332.7500
2018-02-28,1320.3000
2018-03-01,1311.2500
2018-03-02,1316.7500
2018-03-05,1326.3000
2018-03-06,1324.9500
2018-03-07,1332.5000
2018-03-08,1325.4000
2018-03-09,1319.3500
2018-03-12,1317.2500
2018-03-13,1318.7000
2018-03-14,1324.9500
2018-03-15,1323.3500
2018-03-16,1320.0500
2018-03-19,1311.7000
2018-03-20,1312.7500
2018-03-21,1316.3500
2018-03-22,1328.8500
2018-03-23,1342.3500
2018-03-26,1348.4000
2018-03-27,1350.6500
2018-03-28,1341.0500
2018-03-29,1323.9000
2018-04-03,1336.6000
2018-04-04,1343.1500
2018-04-05,1327.0500
2018-04-06,1325.6000
2018-04-09,1328.5000
2018-04-10,1335.9500
2018-04-11,1345.2000
2018-04-12,1345.9000
2018-04-13,1340.7500
2018-04-16,1344.4000
2018-04-17,1342.9500
2018-04-18,1346.5500
2018-04-19,1347.9000
2018-04-20,1340.1500
2018-04-23,1328.0000
2018-04-24,1327.3500
2018-04-25,1325.7000
2018-04-26,1321.9000
2018-04-27,1317.7000
2018-04-30,1316.2500
2018-05-01,1309.2000
2018-05-02,1310.7500
2018-05-03,1313.3000
2018-05-04,1309.3500
2018-05-08,1310.0500
2018-05-09,1306.8500
2018-05-10,1314.8000
2018-05-11,1324.8000
2018-05-14,1320.7000
2018-05-15,1310.0500
2018-05-16,1291.7500
2018-05-17,1288.8500
2018-05-18,1287.2000
2018-05-21,1285.8500
2018-05-22,1293.9000
2018-05-23,1294.0000
2018-05-24,1296.3500
2018-05-25,1303.9500
2018-05-29,1302.0500
2018-05-30,1298.6000
2018-05-31,1303.5000
2018-06-01,1299.1500
2018-06-04,1294.6500
2018-06-05,1292.2500
2018-06-06,1295.2500
2018-06-07,1298.3000
2018-06-08,1299.2000
2018-06-11,1296.0500
2018-06-12,1298.3000
2018-06-13,1294.4000
2018-06-14,1305.3000
2018-06-15,1300.1000
2018-06-18,1281.2500
2018-06-19,1279.0000
2018-06-20,1273.2500
2018-06-21,1263.7000
2018-06-22,1269.7000
2018-06-25,1269.8000
2018-06-26,1257.1500
2018-06-27,1256.8000
2018-06-28,1250.5000
2018-06-29,1250.5500
2018-07-02,1249.0000
2018-07-03,1245.8500
2018-07-04,1256.9000
